date,time,external_temp(℃),internal_temp(℃),cumulative_light(J/cm²),light_amount(W/m²),wind_direction,wind_speed(m/s),leeward_vent_aperture(%),windward_vent_aperture(%)
19-06-2023,11:50:00,29.38,33.16,1134.86,911.69,169.55,2.72,100,100
19-06-2023,11:55:00,29.48,33.18,1162.71,911.15,168.61,2.78,100,100
19-06-2023,12:00:00,29.42,33.28,1189.86,917.77,171.39,2.88,100,100
19-06-2023,12:05:00,29.65,33.89,1217.71,925.77,149.99,2.9,100,100
19-06-2023,12:10:00,29.78,34.17,1245.71,928.69,149.39,3.15,100,100
19-06-2023,12:15:00,29.72,33.78,1273.71,931.54,171.17,2.78,100,98.31
19-06-2023,12:20:00,29.95,33.45,1301.55,932.84,200.23,2.11,100,98
19-06-2023,12:25:00,30.17,33.65,1329.52,929.64,186.52,2.42,100,98
19-06-2023,12:30:00,30.12,33.78,1357.52,922.28,198.96,2.42,100,99.68
19-06-2023,12:35:00,30.18,33.88,1384.68,911.76,188.56,2.65,100,100
19-06-2023,12:40:00,30.2,34.32,1410.84,894.88,168.36,3.12,100,98.32
19-06-2023,12:45:00,30.45,34.48,1437.68,899.56,174.24,2.61,100,97.16
19-06-2023,12:50:00,30.5,34.42,1464.68,888.4,145.76,2.33,100,97
19-06-2023,12:55:00,30.75,34.23,1490,866.68,136.64,2.3,100,97
19-06-2023,13:00:00,30.8,34.12,1517.52,889.88,141.88,2.64,100,99.52
19-06-2023,13:05:00,30.72,34.02,1544.68,915.16,139.64,2.95,100,100
19-06-2023,13:10:00,30.78,34.17,1573.36,929.08,141.52,3.08,100,100
19-06-2023,13:15:00,30.55,34.54,1601.52,935.2,84.04,2.6,100,99.16
19-06-2023,13:20:00,30.58,34.43,1629.52,932.64,136.84,2.5,100,99
19-06-2023,13:25:00,30.6,34.23,1657.52,934.52,189.32,2.16,100,99
19-06-2023,13:30:00,30.94,34.2,1685.52,934.16,266.72,2.27,100,99.84
19-06-2023,13:35:00,31.59,33.86,1712.68,924.76,72.53,2.22,100,100
19-06-2023,13:40:00,31.45,34.22,1741.36,921.32,84.24,2.54,100,100
19-06-2023,13:45:00,31.23,34.38,1769.52,912.6,114.16,2.52,100,100
19-06-2023,13:50:00,31.2,34.15,1795.84,884.96,128.08,2.42,100,100
19-06-2023,13:55:00,31.12,34.27,1820.16,848.92,142.6,2.48,100,100
19-06-2023,14:00:00,31.18,34.47,1845,841.32,143.32,2.84,100,100
19-06-2023,14:05:00,31.28,34.33,1867.48,770.44,137.12,2.56,100,100
19-06-2023,14:10:00,31.47,33.96,1886.96,684.76,118.36,2.16,100,100
19-06-2023,14:15:00,31.33,33.65,1905.12,647.48,136,2.69,100,100
19-06-2023,14:20:00,30.88,33.52,1927.32,700.12,162.68,3.56,100,95.8
19-06-2023,14:25:00,30.55,33.58,1951.16,774,173.72,4.46,100,83.24
19-06-2023,14:30:00,30.42,33.68,1976.84,822.12,183.4,4.94,100,72.6
19-06-2023,14:35:00,30.32,33.87,2002,829,185,5.08,98.32,68.48
19-06-2023,14:40:00,30.22,33.98,2025.32,790.36,181.64,5.44,90.44,62.12
19-06-2023,14:45:00,30.2,34.42,2049.16,786.36,184.36,5.25,86.48,60.16
19-06-2023,14:50:00,30.37,35.09,2072.32,792.04,176.6,4.61,95.24,67.56
19-06-2023,14:55:00,30.4,34.95,2095.32,761.92,175.84,4.92,97,72.36
19-06-2023,15:00:00,30.23,34.65,2114.96,693,176.84,5.17,97,68.8
19-06-2023,15:05:00,30.2,34.43,2132.28,625.56,173.64,4.78,97,69.68
19-06-2023,15:10:00,29.95,34.23,2155.16,700.68,172.16,5.46,92.8,64.12
19-06-2023,15:15:00,29.73,34.2,2173.28,623.76,173.68,5.52,81.92,54.6
19-06-2023,15:20:00,29.62,33.95,2188.6,569.88,177.36,5.25,85.88,58.88
19-06-2023,15:25:00,29.52,33.9,2206.12,563,176.32,5.45,87,59.16
19-06-2023,15:30:00,29.42,33.9,2217.4,441.2,170.12,5.42,82.8,55.64
19-06-2023,15:35:00,29.32,33.48,2229.92,414.64,169,5.15,85.36,58.36
19-06-2023,15:40:00,29.3,33.48,2247.96,553.44,171.52,4.93,96.08,66.56
19-06-2023,15:45:00,29.47,34.17,2266.12,574.12,166.12,4.73,98,69.68
19-06-2023,15:50:00,29.67,34.64,2286.64,646.08,166.68,4.36,98,75.04
19-06-2023,15:55:00,29.78,34.62,2304.28,606.24,165.32,4.22,99.68,79.36
19-06-2023,16:00:00,29.72,34.01,2315.4,449,163.32,3.86,100,85.04
19-06-2023,16:05:00,29.62,33.4,2327.92,426.04,168.88,3.55,100,89.36
19-06-2023,16:10:00,29.52,32.97,2340.01,415.32,167.5,3.42,100,93.34
19-06-2023,16:15:00,29.42,32.48,2350.33,373.83,162,3.32,100,94
19-06-2023,16:20:00,29.32,32.23,2362.83,404.33,162.67,3.47,100,94
19-06-2023,16:25:00,29.13,32.45,2377.5,457,163.83,3.75,100,90.67
19-06-2023,16:30:00,29.18,32.5,2391.67,466.83,164,3.55,100,89.17
19-06-2023,16:35:00,29.28,32.42,2404.83,449.5,163.17,3.17,100,91.5
19-06-2023,16:40:00,29.05,32.23,2417,402.67,167.17,3.6,100,93.67
19-06-2023,16:45:00,28.75,31.87,2426.5,347.33,168,3.62,100,90.67
19-06-2023,16:50:00,28.78,31.47,2439.67,416.33,159.67,3.27,100,90
19-06-2023,16:55:00,28.8,31.48,2451.17,391.17,155.5,2.95,100,96.67
19-06-2023,17:00:00,28.72,31.25,2463,387.17,152.5,2.98,100,98
19-06-2023,17:05:00,28.7,31.2,2476.67,447.17,155.33,3.08,100,98
19-06-2023,17:10:00,28.7,31.45,2491.5,469.83,164.33,3.02,100,98.83
19-06-2023,17:15:00,28.78,31.75,2504,441.17,163.5,2.83,100,99
19-06-2023,17:20:00,28.88,31.55,2516,395.83,153,2.47,100,99
19-06-2023,17:25:00,28.82,31.17,2524.67,333,149.33,2.4,100,99.83
19-06-2023,17:30:00,28.63,30.6,2531.83,270.33,144,2.32,100,100
19-06-2023,17:35:00,28.52,30.17,2538,216.67,136.33,2.22,100,100
19-06-2023,17:40:00,28.5,29.77,2545.67,255.5,134.17,2.2,100,100
19-06-2023,17:45:00,28.42,29.62,2553.67,253.33,126.5,2.2,100,100
19-06-2023,17:50:00,28.15,29.1,2559.17,213.5,120.83,2.28,100,100
19-06-2023,17:55:00,27.85,28.67,2565,197.67,119.17,2.47,100,100
19-06-2023,18:00:00,27.63,28.35,2570.17,185.17,116.5,2.58,100,100
19-06-2023,18:05:00,27.43,28.05,2575.17,178,116,2.77,100,100
19-06-2023,18:10:00,27.15,27.75,2579.33,142.83,121,2.8,100,100
19-06-2023,18:15:00,27.02,27.45,2583.33,136.83,122,2.38,100,100
19-06-2023,18:20:00,26.92,27.23,2586.5,117,125.33,2.13,100,100
19-06-2023,18:25:00,26.73,27.03,2588.67,98,137.67,2.02,100,100
19-06-2023,18:30:00,26.53,26.75,2591.5,91.67,138.33,2.17,100,100
19-06-2023,18:35:00,26.42,26.62,2593.67,76,144.67,2.2,100,100
19-06-2023,18:40:00,26.23,26.52,2595.67,73.83,146.83,2.2,100,100
19-06-2023,18:45:00,26.12,26.33,2597.67,64.83,144.5,1.87,100,100
19-06-2023,18:50:00,25.93,26.13,2598.83,54.67,139.83,1.97,100,100
19-06-2023,18:55:00,25.73,25.93,2600.67,46.33,140.67,2.25,100,100
19-06-2023,19:00:00,25.53,25.65,2601.83,39.17,138.5,2.47,100,100
19-06-2023,19:05:00,25.33,25.35,2602.83,34.67,137.17,2.42,100,100
19-06-2023,19:10:00,25.22,25.3,2603.83,34,130.33,2.07,100,100
19-06-2023,19:15:00,25.03,25.13,2604.83,31.5,136.5,1.83,100,100
19-06-2023,19:20:00,24.92,25.02,2605,25.17,138,1.8,100,100
19-06-2023,19:25:00,24.65,24.83,2605.83,19,134.67,1.88,100,100
19-06-2023,19:30:00,24.43,24.72,2606,13,134.83,1.98,100,100
19-06-2023,19:35:00,24.32,24.53,2606,7.83,138.33,1.92,100,100
19-06-2023,19:40:00,24.22,24.25,2606,5.33,137.33,1.82,100,100
19-06-2023,19:45:00,24.03,24.12,2606,3.33,141.17,1.88,100,100
19-06-2023,19:50:00,23.92,23.93,2606,1.33,138.67,1.98,100,100
19-06-2023,19:55:00,23.73,23.82,2606,0.17,138,1.92,100,100
19-06-2023,20:00:00,23.62,23.72,2606,0,137.17,1.98,100,100
19-06-2023,20:05:00,23.6,23.62,2606,0,127.83,2,100,100
19-06-2023,20:10:00,23.52,23.43,2606,0,121.83,1.92,100,100
19-06-2023,20:15:00,23.42,23.32,2606,0,128.5,1.65,100,100
19-06-2023,20:20:00,23.23,23.22,2606,0,139.11,1.43,100,100
19-06-2023,20:25:00,23.03,23.03,2606,0,150.09,1.23,100,100
19-06-2023,20:30:00,23,23,2606,0,144.56,1.37,100,100
19-06-2023,20:35:00,22.83,22.92,2606,0,150.44,1.32,100,100
19-06-2023,20:40:00,22.8,22.73,2606,0,146.21,1.3,100,100
19-06-2023,20:45:00,22.72,22.53,2606,0,153.27,1.3,100,100
19-06-2023,20:50:00,22.62,22.5,2606,0,177.32,1.22,100,100
19-06-2023,20:55:00,22.52,22.42,2606,0,162.16,1.12,100,95.04
19-06-2023,21:00:00,22.5,22.23,2606,0,153.04,1.18,100,94
19-06-2023,21:05:00,22.5,22.12,2606,0,147.04,0.87,100,94
19-06-2023,21:10:00,22.42,22.1,2606,0,135.25,0.72,100,94
19-06-2023,21:15:00,22.32,22.02,2606,0,141.27,0.7,100,98.13
19-06-2023,21:20:00,22.3,22,2606,0,139.69,0.78,100,99
19-06-2023,21:25:00,22.22,21.92,2606,0,140.65,0.97,100,95.69
19-06-2023,21:30:00,22.12,21.98,2606,0,207.96,0.83,100,95
19-06-2023,21:35:00,22.02,21.92,2606,0,92.22,0.97,100,95
19-06-2023,21:40:00,21.92,21.82,2606,0.83,121.21,1.25,100,95
19-06-2023,21:45:00,21.9,21.97,2606,0.17,144.57,1.22,100,99.13
19-06-2023,21:50:00,21.9,21.92,2606,0,155.27,1.28,100,100
19-06-2023,21:55:00,21.82,21.9,2606,0,158.65,1.3,100,100
19-06-2023,22:00:00,21.8,21.82,2606,0,166.44,0.97,100,95.04
19-06-2023,22:05:00,21.72,21.72,2606,0,179.57,0.9,100,94
19-06-2023,22:10:00,21.7,21.7,2606,0,176.21,0.82,100,94
19-06-2023,22:15:00,21.62,21.62,2606,0,146.89,0.63,100,94
19-06-2023,22:20:00,21.68,21.52,2606,0.83,131.91,0.85,100,94
19-06-2023,22:25:00,21.7,21.5,2606,1,130,0.98,100,98.96
19-06-2023,22:30:00,21.62,21.25,2606,0.17,132.48,1.08,100,100
19-06-2023,22:35:00,21.6,21.28,2606,0,148.71,1.18,100,100
19-06-2023,22:40:00,21.43,21.3,2606,0,161.92,1.28,100,95.04
19-06-2023,22:45:00,21.48,21.3,2606,0,143.33,1.71,100,94
19-06-2023,22:50:00,21.5,21.47,2606,0.83,133.21,1.88,100,94
19-06-2023,22:55:00,21.5,21.42,2606,1,133.65,1.65,100,94
19-06-2023,23:00:00,21.33,21.32,2606,0.17,150.53,1.6,100,94
19-06-2023,23:05:00,21.22,21.13,2606,0,149.87,1.43,95.87,94
19-06-2023,23:10:00,21.12,21.02,2606,0,141.56,1.4,95,94
19-06-2023,23:15:00,21.02,21,2606,0,139.17,1.48,99.13,94
19-06-2023,23:20:00,20.92,21.08,2606,0,148.09,1.5,100,94
19-06-2023,23:25:00,20.82,20.93,2606,0,160.75,1.42,100,94
19-06-2023,23:30:00,20.8,20.73,2606,0,160.52,1.57,100,89.04
19-06-2023,23:35:00,20.88,20.7,2606,0,149.25,1.85,100,88
19-06-2023,23:40:00,20.9,20.7,2606,0.83,137.08,1.57,100,88
19-06-2023,23:45:00,20.73,20.62,2606,0.17,130.04,0.84,100,88
19-06-2023,23:50:00,20.53,20.43,2606,0,191.83,0.62,93.39,88
19-06-2023,23:55:00,20.5,20.48,2606,0,248.81,0.6,97.79,88
20-06-2023,0:00:00,20.42,20.42,2606,0,308.43,0.68,99,88
20-06-2023,0:05:00,20.15,20.15,2606,0,278.49,0.78,99,88
20-06-2023,0:10:00,19.93,20.1,2606,0,244.37,0.72,94.04,88
20-06-2023,0:15:00,19.82,19.93,2606,0,228.25,0.37,91.35,83.87
20-06-2023,0:20:00,19.72,19.98,2606,0,239.23,0.13,91,83
20-06-2023,0:25:00,19.7,19.92,2606,0,321.65,0.35,91,83
20-06-2023,0:30:00,19.78,19.9,2606,0,99.57,0.73,91,83
20-06-2023,0:35:00,19.55,19.65,2606,0,107.68,0.88,91,78.9
20-06-2023,0:40:00,19.25,19.52,2606,0,144.78,0.65,85.26,78
20-06-2023,0:45:00,19.28,19.66,2606,0,127.04,0.6,84,78
20-06-2023,0:50:00,19.3,19.62,2606,0,126.92,0.76,84,73.9
20-06-2023,0:55:00,19.14,19.52,2606,0,165.72,0.72,84,73
20-06-2023,1:00:00,19.02,19.34,2606,0,199.42,0.37,84,73
20-06-2023,1:05:00,19,19.38,2606,0.82,232.88,0.38,84,69.72
20-06-2023,1:10:00,19.08,19.32,2606.82,1,277.54,0.65,79.08,69
20-06-2023,1:15:00,19.1,19.22,2607,1,307.32,0.7,78,69
20-06-2023,1:20:00,19.02,19.12,2607,0.18,333.32,0.45,82.92,69
20-06-2023,1:25:00,18.84,19.02,2607,0,60.85,0.65,84,69
20-06-2023,1:30:00,18.72,18.92,2607,0,264.85,0.45,78.26,69
20-06-2023,1:35:00,18.54,18.9,2607,0,309.88,0.15,77,69
20-06-2023,1:40:00,18.34,18.9,2607,0,290.6,0.1,77,65.72
20-06-2023,1:45:00,18.22,18.98,2607,0,280.44,0.02,72.08,65
20-06-2023,1:50:00,18.04,18.92,2607,0,277.36,0,71,65
20-06-2023,1:55:00,17.92,18.74,2607,0,239.28,0.16,71,61.72
20-06-2023,2:00:00,17.82,18.78,2607,0,208.04,0.12,71,61
20-06-2023,2:05:00,17.8,18.64,2607,0,202.18,0.02,66.08,61
20-06-2023,2:10:00,17.8,18.6,2607,0,276.62,0,65,61
20-06-2023,2:15:00,17.72,18.52,2607,0,280.7,0.16,65,57.72
20-06-2023,2:20:00,17.7,18.5,2607,0,291.94,0.2,60.9,57
20-06-2023,2:25:00,17.7,18.42,2607,0,312.92,0.61,60,57
20-06-2023,2:30:00,17.7,18.4,2607,0.81,325.95,0.37,60,54.56
20-06-2023,2:35:00,17.54,18.24,2607,0.19,296.28,0.14,60,54
20-06-2023,2:40:00,17.42,18.28,2607,0,265.41,0.02,60,54
20-06-2023,2:45:00,17.32,18.22,2607,0,246.99,0,60,54
20-06-2023,2:50:00,17.22,18.04,2607,0,237.49,0,55.93,51.56
20-06-2023,2:55:00,17.2,18,2607,0,234.37,0,55,51
20-06-2023,3:00:00,17.2,17.76,2607,0,233.19,0,55,47.75
20-06-2023,3:05:00,17.04,17.86,2607,0,232.19,0,55,47
20-06-2023,3:10:00,17,17.82,2607,0.81,232.81,0,51.75,47
20-06-2023,3:15:00,17.08,17.8,2607,1,234.63,0,51,47
20-06-2023,3:20:00,17.02,17.72,2607,0.19,235.81,0,51,42.93
20-06-2023,3:25:00,17,17.7,2607,0,240.88,0,51,42
20-06-2023,3:30:00,16.92,17.54,2607,0,211.09,0.24,51,42
20-06-2023,3:35:00,16.9,17.42,2607,0,187.73,0.14,51,42
20-06-2023,3:40:00,16.82,17.56,2607,0,179.93,0.02,51,42
20-06-2023,3:45:00,16.8,17.68,2607,0,101.74,0.41,51,42
20-06-2023,3:50:00,16.88,17.62,2607,0,34.39,0.66,51,40.37
20-06-2023,3:55:00,16.9,17.52,2607,0.81,296.27,0.46,51,40
20-06-2023,4:00:00,16.74,17.58,2607,0.19,354.93,0.16,48.56,40
20-06-2023,4:05:00,16.7,17.6,2607,0,349.93,0.1,48,40
20-06-2023,4:10:00,16.7,17.6,2607,0.81,347.37,0.26,48,40
20-06-2023,4:15:00,16.7,17.36,2607,1,348.63,0.14,48,37.56
20-06-2023,4:20:00,16.62,17.3,2607,0.19,347.37,0.02,48,37
20-06-2023,4:25:00,16.52,17.3,2607,0,346.19,0,48,37
20-06-2023,4:30:00,16.5,17.14,2607,0,345.19,0,44.75,37
20-06-2023,4:35:00,16.5,17.1,2607,0,345,0.24,44,37
20-06-2023,4:40:00,16.5,17.18,2607,0,344.19,0.14,38.31,42.69
20-06-2023,4:45:00,16.5,17.12,2607,0,69.1,0.18,42.69,34.24
20-06-2023,4:50:00,16.5,17.02,2607,0.81,18.2,0.28,34.24,41.76
20-06-2023,4:55:00,16.42,17,2607,0.19,24.25,0.14,39.32,34.24
20-06-2023,5:00:00,16.4,17.08,2607,0.81,25.81,0.02,41,32
20-06-2023,5:05:00,16.4,17.1,2607,1.81,21.12,0.41,41,32
20-06-2023,5:10:00,16.4,17.02,2607,2,22.44,0.42,41,32
20-06-2023,5:15:00,16.32,16.92,486.7,4.44,296.27,0.24,41,32
20-06-2023,5:20:00,16.22,16.98,0,7.44,351.68,0.12,41,32
20-06-2023,5:25:00,16.2,16.92,0,11.25,75.91,0.02,43.44,32
20-06-2023,5:30:00,16.2,16.9,0.81,16.07,4.87,0.24,44,32
20-06-2023,5:35:00,16.2,16.9,1.81,21.88,286.03,0.46,44,32
20-06-2023,5:40:00,16.2,16.9,2.81,25.44,346.93,0.42,48.88,32
20-06-2023,5:45:00,16.28,16.98,3,28.44,345.19,0.16,50,32
20-06-2023,5:50:00,16.3,17,3.81,29.81,344.19,0.1,50,32
20-06-2023,5:55:00,16.38,17.16,4.81,30,344,0.02,50,34.44
20-06-2023,6:00:00,16.48,17.2,5.81,34.07,348.07,0,53.25,35
20-06-2023,6:05:00,16.5,17.28,7.63,55.33,346.56,0,54,35
20-06-2023,6:10:00,16.66,17.46,10.44,81.96,67.03,0.08,54,38.25
20-06-2023,6:15:00,16.86,17.66,14.25,100.83,7.07,0.26,58.07,39
20-06-2023,6:20:00,17.14,17.86,18.25,121.89,15.32,0.46,59,39
20-06-2023,6:25:00,17.36,18.31,22.25,139.01,6.43,0.58,59,42.25
20-06-2023,6:30:00,17.89,18.73,27.07,149.32,24.33,0.27,62.25,43
20-06-2023,6:35:00,18.32,19.04,32.85,172.01,38.7,0.36,63,50.27
20-06-2023,6:40:00,18.88,19.58,38.84,198.78,29.71,0.24,67.03,55.23
20-06-2023,6:45:00,19.4,20.18,45.65,208.84,27,0.44,76.07,56
20-06-2023,6:50:00,19.58,20.46,51.03,195.48,18.93,0.74,84.45,60.03
20-06-2023,6:55:00,19.28,20.58,54.42,144.41,13.77,1.04,86,66.65
20-06-2023,7:00:00,19.2,20.52,57.42,115.25,21.07,1.02,91.65,68
20-06-2023,7:05:00,19.12,20.42,61.23,120.68,17.35,1,93,68
20-06-2023,7:10:00,19.1,20.4,64.42,112.51,17.61,1.08,93,72.03
20-06-2023,7:15:00,19.02,20.32,69.03,130.17,17.19,0.94,98.65,73
20-06-2023,7:20:00,19.32,20.38,74.84,176.14,19.42,0.66,100,73
20-06-2023,7:25:00,19.72,20.64,81.65,212.62,24.03,0.76,100,77.03
20-06-2023,7:30:00,19.8,21.02,90.26,256.91,12.9,0.88,100,81.23
20-06-2023,7:35:00,20.12,21.34,97.65,257.13,14.03,0.82,100,82
20-06-2023,7:40:00,20.28,21.72,104.65,234.03,10.16,1.04,100,88.45
20-06-2023,7:45:00,20.22,22.04,114.07,285.47,1.74,1.18,100,90
20-06-2023,7:50:00,20.6,22.42,125.68,369.98,284.75,0.88,100,94.03
20-06-2023,7:55:00,21.26,22.9,137.68,382.97,77.13,0.8,100,99.03
20-06-2023,8:00:00,21.64,22.92,145.65,290.85,86.82,0.8,100,100
20-06-2023,8:05:00,21.78,22.66,151.84,229.47,224.38,0.8,100,100
20-06-2023,8:10:00,21.96,22.68,161.07,299.86,301.4,0.72,100,100
20-06-2023,8:15:00,22.24,23.35,174.29,389.98,323.49,0.86,100,100
20-06-2023,8:20:00,22.38,24.06,187.49,422.33,202.58,1.22,100,100
20-06-2023,8:25:00,22.48,24.44,202.1,459.07,158.48,1.62,100,100
20-06-2023,8:30:00,22.5,24.82,217.1,476.68,135.64,1.78,100,100
20-06-2023,8:35:00,22.34,25.14,228.07,409.63,115.67,2.04,100,100
20-06-2023,8:40:00,22.3,25.04,238.07,352.67,106.35,2.26,100,100
20-06-2023,8:45:00,22.46,24.76,248.07,332.51,114.68,2.06,100,100
20-06-2023,8:50:00,22.42,24.46,258.07,340.49,117.81,2.32,100,100
20-06-2023,8:55:00,22.56,24.64,275.33,493.04,125.26,2.4,100,100
20-06-2023,9:00:00,22.76,25.43,294.33,591.92,118.13,2.56,100,100
20-06-2023,9:05:00,23.12,26,314.13,636.04,171.66,2.36,100,100
20-06-2023,9:10:00,23.52,26.42,334.94,666.39,59.16,2.22,100,100
20-06-2023,9:15:00,23.84,26.82,355.13,672.81,70.14,2.2,100,100
20-06-2023,9:20:00,23.74,27.46,374.33,658.48,100.97,2.6,100,100
20-06-2023,9:25:00,23.86,27.6,395.75,691.3,124.55,2.46,100,100
20-06-2023,9:30:00,23.66,27.44,416.94,706.45,157.23,3.21,100,99.19
20-06-2023,9:35:00,23.6,27.56,438.75,711.23,175.29,3.48,100,92.55
20-06-2023,9:40:00,24,27.92,462.36,766.05,162.67,2.77,100,95.03
20-06-2023,9:45:00,24.42,28.08,486.36,795.13,58.98,2.28,100,96
20-06-2023,9:50:00,24.5,28.18,501.49,600.57,166.48,2.12,100,98.42
20-06-2023,9:55:00,24.58,27.72,511.26,421.52,163.31,1.86,100,99.81
20-06-2023,10:00:00,24.28,27.36,525.91,495.67,159.03,2.45,100,100
20-06-2023,10:05:00,24.36,27.7,548.36,662.97,145.48,2.52,100,100
20-06-2023,10:10:00,24.56,28.36,571.55,738.14,124.25,2.58,100,100
20-06-2023,10:15:00,24.68,28.74,592.94,717.35,115.16,2.44,100,100
20-06-2023,10:20:00,24.7,28.72,610.71,646.28,114.81,2.56,100,100
20-06-2023,10:25:00,24.7,28.78,629.33,616.48,123.87,2.76,100,100
20-06-2023,10:30:00,24.7,28.64,651.43,706.75,138.82,2.8,100,100
20-06-2023,10:35:00,24.94,29,678.4,834,126.8,2.64,100,100
20-06-2023,10:40:00,25.16,29.42,704,856.8,116.6,2.84,100,100
20-06-2023,10:45:00,25.2,29.5,730.6,878.4,127,2.82,100,100
20-06-2023,10:50:00,25.28,29.66,758.4,905.6,138,2.96,100,100
20-06-2023,10:55:00,25.38,30.02,786.4,922.2,141.6,3,100,100
20-06-2023,11:00:00,25.56,30.18,813.6,899.4,144.4,3.16,100,98.4
20-06-2023,11:05:00,25.6,30.2,834.2,749.8,138.6,3.04,100,98
20-06-2023,11:10:00,25.44,29.72,846,511.61,137,3.16,100,98
20-06-2023,11:15:00,25.48,28.8,869.6,709.79,137,2.88,100,98
20-06-2023,11:20:00,25.82,29.48,899.8,899.2,138.6,2.56,100,98
20-06-2023,11:25:00,26.22,30.34,930,971.8,135,2.34,100,98
20-06-2023,11:30:00,26.62,30.98,958.4,957.2,121.2,2.46,100,99.6
20-06-2023,11:35:00,26.86,30.62,986.4,941.4,119.6,2.74,100,100
20-06-2023,11:40:00,26.5,30.58,1013.6,918.2,148,2.64,100,100
20-06-2023,11:45:00,26.4,30.92,1038.2,852.2,129.4,2.76,100,100
20-06-2023,11:50:00,26.24,30.68,1057.4,699.4,117.4,3.2,100,98.4
20-06-2023,11:55:00,26.12,30.04,1071.4,535.4,161.6,3.06,100,97.2
20-06-2023,12:00:00,26.1,29.34,1082.8,447.8,140.2,3,100,97
20-06-2023,12:05:00,26.02,28.88,1094.6,418.8,125.6,2.84,100,97
20-06-2023,12:10:00,26,28.88,1109,454.2,115.2,2.96,100,99.4
20-06-2023,12:15:00,26.32,28.98,1128.8,580.8,113.8,3.08,100,100
20-06-2023,12:20:00,26.56,29.4,1152.2,712.4,104.4,2.86,100,100
20-06-2023,12:25:00,26.68,29.98,1174.6,723.6,111.6,2.88,100,100
20-06-2023,12:30:00,26.78,30.66,1199.8,819.2,121.2,2.98,100,100
20-06-2023,12:35:00,26.88,31.36,1225,828.8,121.4,3.16,100,99.2
20-06-2023,12:40:00,26.9,31.1,1245.2,725,118.6,2.88,100,99
20-06-2023,12:45:00,26.82,30.76,1261,587.2,112.4,2.96,100,99
20-06-2023,12:50:00,26.72,30.22,1273.6,488.6,130.2,2.76,100,99
20-06-2023,12:55:00,26.7,29.78,1285.6,421.4,130.2,2.78,100,99.8
20-06-2023,13:00:00,26.7,29.38,1296,381,117.8,2.64,100,100
20-06-2023,13:05:00,26.86,28.98,1307.6,373.2,111,2.36,100,100
20-06-2023,13:10:00,26.82,28.66,1318.8,382.6,94.8,2.3,100,100
20-06-2023,13:15:00,26.88,28.44,1330.6,389.8,79,2.38,100,100
20-06-2023,13:20:00,27.14,28.16,1344.2,428.6,92,2.24,100,100
20-06-2023,13:25:00,27.04,28.42,1359.8,490,114.4,2.44,100,100
20-06-2023,13:30:00,27.08,28.74,1374.2,473.4,111,2.42,100,100
20-06-2023,13:35:00,26.94,28.72,1386.6,439.6,114.6,2.56,100,100
20-06-2023,13:40:00,26.9,28.78,1400.2,447.4,118.4,2.6,100,100
20-06-2023,13:45:00,26.98,29.04,1413.4,436.6,121.4,2.36,100,100
20-06-2023,13:50:00,26.92,28.94,1423.2,371.4,129.2,2.54,100,100
20-06-2023,13:55:00,26.82,28.74,1430.6,286.4,130.2,2.28,100,100
20-06-2023,14:00:00,26.64,28.22,1436,211.4,116.4,2.36,100,100
20-06-2023,14:05:00,26.44,27.3,1439.4,151.4,103.4,2.56,100,100
20-06-2023,14:10:00,26.24,26.46,1442.4,107.2,104.2,2.2,100,100
20-06-2023,14:15:00,26.12,26.14,1443.8,78.2,108.2,2.02,100,100
20-06-2023,14:20:00,26.02,25.78,1445.6,61.8,111.4,2.32,100,100
20-06-2023,14:25:00,25.92,25.46,1447.59,55.82,92.93,2.4,100,100
20-06-2023,14:30:00,25.82,25.32,1448.79,54.21,92.76,2.16,100,100
20-06-2023,14:35:00,25.72,25.22,1450.59,55.59,91.62,2.1,100,100
20-06-2023,14:40:00,25.62,25.12,1452.59,69.49,87.03,2.1,100,100
20-06-2023,14:45:00,25.52,25.18,1456.17,103.94,121.7,1.86,92.86,76.99
20-06-2023,14:50:00,25.58,25.44,1460.97,146.11,123.86,1.56,98.14,86.07
20-06-2023,14:55:00,25.68,25.74,1466.76,178.01,113.27,1.66,69.85,62.23
20-06-2023,15:00:00,25.86,26.04,1472.76,179.24,126.07,1.46,89.77,84.35
20-06-2023,15:05:00,25.98,26.1,1478.76,191.49,134.76,1.56,97,98.35
20-06-2023,15:10:00,26,26.34,1486.35,245.77,140.76,1.92,99.38,100
20-06-2023,15:15:00,25.92,26.48,1495.14,279.63,129.31,2.24,100,100
20-06-2023,15:20:00,25.9,26.74,1504.14,293.73,131.55,2.3,100,100
20-06-2023,15:25:00,25.9,27.04,1514.73,322.97,136.97,2.54,100,100
20-06-2023,15:30:00,25.9,27.18,1524.93,326.83,128.48,2.68,100,100
20-06-2023,15:35:00,25.98,27.28,1534.14,318.07,129.17,2.62,100,100
20-06-2023,15:40:00,26,27.38,1543.93,321.55,126.83,2.44,100,100
20-06-2023,15:45:00,26.08,27.4,1552.35,303.17,129.17,2.4,100,100
20-06-2023,15:50:00,26.1,27.24,1559.55,264.68,125.24,2.32,100,100
20-06-2023,15:55:00,26.02,26.8,1565.76,216.33,103.37,2.46,100,100
20-06-2023,16:00:00,26,26.46,1570.17,171.09,119.42,2.34,100,100
20-06-2023,16:05:00,25.92,26.32,1574.17,144.55,143.25,2.3,100,100
20-06-2023,16:10:00,25.82,26.3,1578.97,158.25,153.55,2.14,100,100
